Order_ID,Order_Timestamp,Pickup_Lat,Pickup_Lon,Dropoff_Lat,Dropoff_Lon,Weather_Condition,Courier_Vehicle,Est_Distance_km,Base_Payout_HUF,Is_Peak_Hour,Final_Payout_HUF,Actual_Delivery_Time_Min
ORD-11542,2026-01-11 16:24:15.415444613,47.46735450861507,19.030844915199797,47.45742436553808,19.030130000150614,Rain,Car,1.4371353417880948,815.5703012682143,False,1140.0,20.0
ORD-14492,2026-01-11 16:44:46.541090250,47.49303143369168,19.04718722169168,47.50091749917973,19.050651878379913,Snow,Bicycle,1.1891174396086512,778.3676159412977,False,1360.0,32.0
ORD-11292,2026-01-11 17:23:50.801453590,47.48051630592449,19.092030119007532,47.493348392243014,19.051377194745196,Cloudy,Car,4.382969402914925,1257.4454104372387,False,1260.0,24.0
ORD-13592,2026-01-11 18:12:26.888732910,47.47669552991959,19.024116428689066,47.506500420338654,19.052650864102368,Cloudy,Bicycle,5.131290954188255,1369.6936431282384,True,1710.0,39.0
ORD-11017,2026-01-11 19:09:14.693474293,47.45101184953247,19.044123256514503,47.48867093465344,19.07748347247125,Snow,Car,6.345127544906605,1551.7691317359909,True,3390.0,51.0
ORD-13799,2026-01-11 19:16:49.251147746,47.46362091412001,19.024846473500958,47.48385585042723,19.082380817309435,Snow,Bicycle,6.3370024588984535,1550.550368834768,True,3390.0,65.0
ORD-15492,2026-01-11 20:33:31.928657532,47.47311814056266,19.0815184336094,47.46891523877561,19.023342373195426,Cloudy,Scooter,5.7169173967020885,1457.5376095053134,True,1820.0,26.0
ORD-10221,2026-01-11 20:43:57.262401341,47.46738668251985,19.079031097568468,47.480114581405346,19.04966874912626,Clear,Scooter,3.4082005000184226,1111.2300750027634,True,1390.0,16.0
ORD-17840,2026-01-11 20:46:42.212217093,47.45277663868617,19.02942686254791,47.45634646531057,19.05230014213486,Cloudy,E-Bike,2.29449155465204,944.1737331978061,True,1180.0,17.0
ORD-18004,2026-01-11 21:26:35.686209202,47.483878290829175,19.052652181105575,47.49562461591157,19.056245805966082,Clear,E-Bike,1.7338742710919848,860.0811406637977,False,860.0,16.0
ORD-16285,2026-01-11 22:55:21.097447395,47.48779853594318,19.073552445757873,47.45775122128481,19.032120137532033,Clear,Car,5.937546483963077,1490.6319725944616,False,1490.0,26.0
ORD-16579,2026-01-11 23:23:40.513161898,47.48152062840054,19.091654329652084,47.48755959280395,19.064472014038266,Clear,Car,2.795186313624412,1019.2779470436618,False,1020.0,15.0
ORD-14937,2026-01-11 23:32:33.429754972,47.45417963373104,19.03418377781443,47.45961518980149,19.0301448349416,Cloudy,Car,0.879321310011245,731.8981965016867,False,730.0,10.0
ORD-15391,2026-01-12 00:37:58.353003263,47.46039686131844,19.027960464635314,47.51180081269619,19.068410541687907,Clear,E-Bike,8.415892912586788,1862.383936888018,False,1860.0,57.0
ORD-16353,2026-01-12 00:44:09.748770952,47.45241696912725,19.02855419207952,47.48319646259666,19.068552351246968,Cloudy,Car,5.922247068206967,1488.3370602310451,False,1490.0,35.0
ORD-15498,2026-01-12 01:03:39.068231821,47.51100055093089,19.060545662307412,47.45160438161307,19.052589945116658,Snow,Car,8.621024981221998,1893.1537471832996,False,3310.0,60.0
ORD-12463,2026-01-12 01:22:30.925112963,47.47998134318506,19.02614162543062,47.4974840945702,19.069950650616246,Snow,E-Bike,4.971253577696563,1345.6880366544847,False,2350.0,55.0
ORD-17493,2026-01-12 01:49:53.378635168,47.4936936471465,19.053865536041997,47.49504358583825,19.05853661567269,Clear,Scooter,0.49620234661803003,674.4303519927045,False,670.0,10.0
ORD-15741,2026-01-12 01:53:45.927616835,47.4672535064779,19.066415876006864,47.46620112457563,19.040497469456305,Clear,Car,2.5373302600735106,980.5995390110265,False,980.0,16.0
ORD-12792,2026-01-12 02:04:50.888782263,47.46934470449262,19.03539925899456,47.4709519710588,19.06405198621781,Rain,Bicycle,2.80940690015595,1021.4110350233925,False,1430.0,26.0
ORD-10765,2026-01-12 03:36:02.847891569,47.47847512612065,19.075019815683433,47.50758798256626,19.05782676830792,Cloudy,Bicycle,4.531035619859138,1279.6553429788707,False,1280.0,37.0
ORD-10258,2026-01-12 04:20:44.602325439,47.464092437978024,19.04036398742103,47.47560447478018,19.074967695068047,Rain,Car,3.7686105669148753,1165.2915850372312,False,1630.0,33.0
ORD-16742,2026-01-12 04:53:35.755563736,47.47765622450865,19.039985445593793,47.47353193124106,19.060791338396864,Clear,Scooter,2.118444151875893,917.766622781384,False,920.0,15.0
ORD-14483,2026-01-12 05:19:35.262656926,47.50015652063818,19.057944109529966,47.50078555704774,19.049956893429353,Rain,Bicycle,0.7852975623580558,717.7946343537084,False,1000.0,17.0
ORD-17280,2026-01-12 05:26:15.122394085,47.514988011751186,19.05436618324884,47.475152806410335,19.021844009768156,Clear,Bicycle,6.576287228997343,1586.4430843496013,False,1590.0,44.0
ORD-19199,2026-01-12 06:31:07.470081329,47.50126437274468,19.06781942981673,47.454898162640546,19.049281417199026,Cloudy,Scooter,6.942792499726428,1641.4188749589641,False,1640.0,30.0
ORD-11453,2026-01-12 06:43:43.461836576,47.505002649607626,19.07086585414098,47.47397926902527,19.047749005501437,Rain,Bicycle,5.020925918760063,1353.1388878140094,False,1890.0,47.0
ORD-18069,2026-01-12 06:58:00.951933146,47.45012062278065,19.023766147688015,47.47643543715512,19.039113472292033,Cloudy,Car,4.088908855215941,1213.3363282823912,False,1210.0,29.0
ORD-18417,2026-01-12 07:02:51.765045643,47.464787994863954,19.02482658661125,47.51246072649095,19.073827861901027,Clear,Bicycle,8.390438609065228,1858.5657913597843,False,1860.0,54.0
ORD-19961,2026-01-12 07:04:33.203603268,47.51217705901103,19.05720428814615,47.496679902112106,19.06887444743199,Rain,E-Bike,2.5133705782542117,977.0055867381318,False,1370.0,29.0
ORD-10659,2026-01-12 07:27:39.439734221,47.47793538149906,19.084137888742656,47.50729608536329,19.07192459140702,Clear,Bicycle,4.408646873541348,1261.297031031202,False,1260.0,30.0
ORD-18919,2026-01-12 07:47:07.954672098,47.467619124945664,19.054689513742776,47.47142902990866,19.073657487499435,Clear,Bicycle,1.9335573766636547,890.0336064995482,False,890.0,16.0
ORD-15337,2026-01-12 07:47:22.197101831,47.513035138213226,19.058815760266754,47.45683039462288,19.02729535437744,Clear,Bicycle,8.688495540449548,1903.2743310674323,False,1900.0,56.0
ORD-13601,2026-01-12 07:53:29.395502567,47.50772114440928,19.06492546958307,47.504926795063994,19.067387826033933,Clear,Scooter,0.47007869100294286,670.5118036504414,False,670.0,10.0
ORD-15102,2026-01-12 08:01:12.869397640,47.4944226014049,19.063544050351847,47.47735305059564,19.077005187581094,Clear,E-Bike,2.7959734787665877,1019.3960218149882,False,1020.0,24.0
ORD-15388,2026-01-12 09:17:21.318485737,47.49301382024364,19.058713508415913,47.48999603251245,19.08839157709401,Clear,Bicycle,2.931435265132531,1039.7152897698797,False,1040.0,23.0
ORD-16700,2026-01-12 09:20:56.092965364,47.47665949807031,19.039736268159103,47.494043063452075,19.0636673624252,Rain,E-Bike,3.43211888395573,1114.8178325933595,False,1560.0,35.0
ORD-13610,2026-01-12 09:33:19.733064413,47.47687688921985,19.06606221801667,47.50243849703477,19.050847516832327,Clear,E-Bike,3.982684402645439,1197.402660396816,False,1200.0,28.0
ORD-19047,2026-01-12 09:48:50.929348946,47.50365422027195,19.059506171532917,47.495774962541795,19.0721567572492,Cloudy,Bicycle,1.6803552660004364,852.0532899000655,False,850.0,20.0
ORD-18968,2026-01-12 09:53:56.081760645,47.47557091587234,19.078451545819316,47.49990504667359,19.060013715968633,Cloudy,Bicycle,3.951849826003212,1192.7774739004817,False,1190.0,30.0
ORD-14358,2026-01-12 11:03:49.065674067,47.457364847359,19.050037682894555,47.48836234439896,19.063132057294084,Cloudy,Scooter,4.659880419945524,1298.9820629918286,False,1300.0,30.0
ORD-10686,2026-01-12 11:05:07.883006096,47.49767471176108,19.065760401717068,47.471116116955265,19.093022626110958,Clear,Bicycle,4.672422860965335,1300.8634291448002,False,1300.0,35.0
ORD-13004,2026-01-12 11:39:52.382795095,47.505133466723734,19.060127178095442,47.45200671660779,19.018510368820774,Rain,E-Bike,8.689572727862036,1903.4359091793053,False,2660.0,70.0
ORD-12255,2026-01-12 11:46:44.750272512,47.472699974052354,19.091090265412852,47.51383302532696,19.07296788809626,Cloudy,Car,6.203791476167487,1530.568721425123,False,1530.0,29.0
ORD-18420,2026-01-12 12:01:27.055263281,47.4843260389696,19.06055298072214,47.46316826823867,19.050826310518577,Cloudy,Scooter,3.202683955024075,1080.4025932536113,False,1080.0,23.0
ORD-11964,2026-01-12 12:12:47.326359272,47.46828190503935,19.08568642178015,47.48300437320324,19.028275332839744,Clear,Bicycle,5.999452719893097,1499.9179079839646,False,1500.0,41.0
ORD-17119,2026-01-12 12:19:22.215222120,47.50574455901662,19.052853442448978,47.45749340412401,19.0477355765741,Rain,Bicycle,6.992765796596485,1648.9148694894727,False,2310.0,58.0
ORD-14000,2026-01-12 12:45:00.342950106,47.50196641486924,19.057942501786243,47.46992794305525,19.060334284841318,Cloudy,E-Bike,4.637159879304797,1295.5739818957195,False,1300.0,34.0
ORD-12301,2026-01-12 12:58:45.504466533,47.47599457096227,19.073544063568637,47.45157081067814,19.036381094968974,Snow,Bicycle,5.065040852722499,1359.7561279083748,False,2380.0,59.0
ORD-14528,2026-01-12 13:18:07.755873442,47.477796112708695,19.04899374927614,47.50214022036582,19.055645642584697,Clear,Scooter,3.5785038847972674,1136.7755827195901,False,1140.0,15.0
ORD-16660,2026-01-12 14:00:03.205333710,47.47577843580628,19.048500716296054,47.4668684738187,19.03062447429928,Cloudy,E-Bike,2.1702325364507957,925.5348804676194,False,930.0,24.0
ORD-16757,2026-01-12 14:08:13.798957348,47.473273486798746,19.02431631318555,47.462335487098116,19.02078360818523,Clear,Car,1.6183718754038892,842.7557813105834,False,840.0,12.0
ORD-17402,2026-01-12 14:32:20.981774330,47.51463298322919,19.071239293860398,47.485991412664255,19.074252606740185,Rain,Scooter,4.150681431802984,1222.6022147704475,False,1710.0,35.0
ORD-13481,2026-01-12 15:24:20.950702190,47.50922595035487,19.06199226948904,47.48169388601723,19.078645454198437,Rain,Bicycle,4.299377287106982,1244.9065930660472,False,1740.0,40.0
ORD-15640,2026-01-12 16:06:50.694941044,47.49371796309922,19.063945137329295,47.51441396515905,19.068141167564193,Snow,Car,3.019607240272693,1052.9410860409039,False,1840.0,34.0
ORD-16063,2026-01-12 16:07:25.616272688,47.50707246831323,19.045274067787794,47.46035738065839,19.03170575137785,Clear,Bicycle,6.881681100127954,1632.2521650191932,False,1630.0,45.0
ORD-13908,2026-01-12 17:17:43.150160313,47.474702570657094,19.03517939963951,47.467789977643065,19.06580836181758,Clear,E-Bike,3.1552328677984076,1073.284930169761,False,1070.0,24.0
ORD-19795,2026-01-12 17:45:37.199630022,47.45809714173743,19.038921555319874,47.48412384068364,19.04893807074419,Clear,E-Bike,3.887472294623662,1183.1208441935494,False,1180.0,30.0
ORD-18699,2026-01-12 18:51:23.986438751,47.467800205908894,19.082412724633627,47.46274150312166,19.02782242194156,Clear,E-Bike,5.384636824597133,1407.69552368957,True,1760.0,44.0
ORD-10413,2026-01-12 19:00:51.069627285,47.504487557316814,19.066764330673074,47.480902961073106,19.075690994197874,Clear,Bicycle,3.518957925523519,1127.8436888285278,True,1410.0,26.0
ORD-17329,2026-01-12 19:14:53.600432634,47.500717741284994,19.05155331314179,47.461783417557164,19.022707110579315,Cloudy,E-Bike,6.294206431554219,1544.1309647331327,True,1930.0,38.0
ORD-18840,2026-01-12 19:16:55.909050941,47.482707492265405,19.021557954148243,47.500606351731875,19.059576028608475,Cloudy,Scooter,4.525882546540266,1278.88238198104,True,1600.0,27.0
ORD-12502,2026-01-12 19:24:35.154442787,47.50421061019817,19.054266376243792,47.512960521238256,19.06159419170017,Rain,E-Bike,1.4531850410185576,817.9777561527836,True,1430.0,24.0
ORD-14991,2026-01-12 19:33:31.998369694,47.479971841784405,19.075247766155478,47.51240661433661,19.050909863470803,Clear,Bicycle,5.256673781590769,1388.5010672386154,True,1740.0,36.0
ORD-14382,2026-01-12 20:52:23.703590393,47.50736842744155,19.053824177348464,47.488105982510845,19.091622367321794,Cloudy,Bicycle,4.623878389240609,1293.5817583860912,True,1620.0,31.0
ORD-13960,2026-01-12 21:14:17.585533619,47.49801121246227,19.070454257452816,47.48910941810538,19.069764749662507,Clear,Car,1.2885457461632486,793.2818619244873,False,790.0,12.0
ORD-19853,2026-01-12 21:17:19.795297384,47.47027525672695,19.07213551936396,47.50095976496172,19.05367522101956,Clear,Bicycle,4.788111910673327,1318.216786600999,False,1320.0,32.0
ORD-17076,2026-01-12 21:20:53.377216339,47.50587379338224,19.050193154182324,47.48067771687442,19.061477575932226,Clear,Bicycle,3.8052901012659,1170.793515189885,False,1170.0,22.0
ORD-13566,2026-01-12 22:42:18.814290762,47.493359914269206,19.064301523258415,47.47368670821713,19.037070491867073,Rain,Car,3.8940920006226776,1184.1138000934016,False,1660.0,34.0
ORD-18858,2026-01-12 22:43:52.091378450,47.50560348396843,19.047733115649088,47.50404589541399,19.07496374116568,Clear,Bicycle,2.6685829555545744,1000.2874433331862,False,1000.0,19.0
ORD-10724,2026-01-12 23:30:40.333152771,47.472955576881354,19.09422784093911,47.514516637404974,19.05458603422999,Rain,Scooter,7.147354941591976,1672.1032412387965,False,2340.0,44.0
ORD-14590,2026-01-13 02:03:47.271978378,47.465348888288084,19.07708049133255,47.475230808880326,19.069638215013402,Clear,Bicycle,1.6029208702429993,840.4381305364499,False,840.0,11.0
ORD-14075,2026-01-13 03:21:36.893062115,47.46825484205766,19.074878055286707,47.49358129225207,19.07149956621135,Clear,Bicycle,3.675872723754061,1151.3809085631092,False,1150.0,26.0
ORD-10359,2026-01-13 03:51:35.383294106,47.465233815959884,19.070361991900104,47.503502081784625,19.056828661043813,Rain,Car,5.687591661438472,1453.138749215771,False,2030.0,38.0
ORD-18378,2026-01-13 03:58:35.127226591,47.46864539478143,19.089211876430408,47.48631487621658,19.063816638051556,Snow,Car,3.560881736910662,1134.1322605365995,False,1980.0,36.0
ORD-19759,2026-01-13 04:03:35.361002922,47.51040666254,19.045358714688387,47.494865563167075,19.07349056583462,Rain,Scooter,3.548785890262047,1132.3178835393069,False,1590.0,23.0
ORD-19054,2026-01-13 04:11:13.423265934,47.5039860578969,19.069074641178126,47.48233371206979,19.028373982058547,Clear,Bicycle,5.059584363551227,1358.937654532684,False,1360.0,33.0
ORD-14479,2026-01-13 04:22:40.274445057,47.50833990721763,19.073777304037677,47.50749269376826,19.053261713492528,Clear,Car,2.0069672064330852,901.0450809649628,False,900.0,10.0
ORD-15140,2026-01-13 04:41:23.492474794,47.48966146236805,19.074352074232447,47.49355357241664,19.05757237001266,Clear,Car,1.7328277087609731,859.924156314146,False,860.0,13.0
ORD-15979,2026-01-13 05:14:32.980399132,47.50266941643072,19.06114835427531,47.46684691661687,19.053718460835317,Cloudy,Bicycle,5.2288827614035505,1384.3324142105325,False,1380.0,41.0
ORD-10802,2026-01-13 07:23:47.891632795,47.5085575336591,19.074746804909193,47.494984750450904,19.061370295475097,Clear,E-Bike,2.3570761406668637,953.5614211000295,False,950.0,22.0
ORD-19100,2026-01-13 07:54:20.575852394,47.454478620847254,19.02350495906566,47.46955421875594,19.052888212878166,Clear,Bicycle,3.6048836568429823,1140.7325485264473,False,1140.0,29.0
ORD-15376,2026-01-13 08:16:04.062862396,47.473798221070744,19.018796867303077,47.46896150183512,19.04907055408773,Clear,Scooter,3.0396079843809285,1055.9411976571394,False,1060.0,18.0
ORD-10939,2026-01-13 08:23:15.250682116,47.51478122007105,19.056079010362524,47.4741538001809,19.088970006317485,Cloudy,Scooter,6.6940193977788915,1604.1029096668337,False,1600.0,34.0
ORD-15425,2026-01-13 08:30:41.170851946,47.475534942049634,19.08268563558568,47.51292901712902,19.071096795289616,Cloudy,Car,5.522674805634373,1428.4012208451559,False,1430.0,29.0
ORD-13399,2026-01-13 09:11:42.794297218,47.4980038060938,19.071839021709916,47.49694807334811,19.07136957379507,Cloudy,E-Bike,0.15934796709306595,623.9021950639599,False,620.0,10.0
ORD-15088,2026-01-13 09:39:12.970470905,47.46875259705841,19.09402192382648,47.47789918225758,19.08652947609916,Clear,Scooter,1.5113134297201294,826.6970144580193,False,830.0,10.0
ORD-13786,2026-01-13 09:52:06.469105721,47.46562818464359,19.066640171166526,47.48224074501401,19.084331291128393,Clear,Bicycle,2.958821578971399,1043.8232368457097,False,1040.0,22.0
ORD-14109,2026-01-13 09:58:18.978585243,47.499153854481314,19.070917073463356,47.48610989032099,19.081869512382678,Clear,E-Bike,2.167871717809958,925.1807576714937,False,930.0,19.0
ORD-10232,2026-01-13 10:04:13.709340811,47.47471673219044,19.046911118512195,47.46316121483581,19.033287001102146,Cloudy,Car,2.1360168015825383,920.4025202373807,False,920.0,16.0
ORD-16563,2026-01-13 10:12:37.871315956,47.47574894320522,19.088401426168616,47.45270438252164,19.047348454131853,Rain,E-Bike,5.214611502148882,1382.1917253223323,False,1940.0,49.0
ORD-18949,2026-01-13 10:18:37.973251820,47.47588156345752,19.086825075499313,47.4643496496927,19.034499936941874,Snow,E-Bike,5.377804321535687,1406.670648230353,False,2460.0,54.0
ORD-14287,2026-01-13 10:24:29.247632742,47.47282675237339,19.022154466448903,47.48630022233931,19.08587502419517,Clear,Car,6.522854664077927,1578.428199611689,False,1580.0,31.0
ORD-17900,2026-01-13 10:34:35.849797726,47.51348124115672,19.05795895672969,47.475037490912825,19.094102144664205,Clear,E-Bike,6.583594545557454,1587.5391818336182,False,1590.0,42.0
ORD-18818,2026-01-13 10:43:10.979053020,47.51007427049385,19.047323624332094,47.50812874881182,19.048093325479737,Cloudy,Bicycle,0.2911006802657608,643.6651020398641,False,640.0,10.0
ORD-14521,2026-01-13 10:59:47.781214952,47.46159094470632,19.019580264150406,47.503143624149864,19.052057397961292,Clear,E-Bike,6.793035246390419,1618.9552869585627,False,1620.0,47.0
ORD-12844,2026-01-13 11:01:13.849501610,47.49965043891026,19.063923919595986,47.48463090798038,19.016647055910152,Rain,Bicycle,5.102636122923632,1365.3954184385448,False,1910.0,43.0
ORD-16317,2026-01-13 11:17:56.117450476,47.47220351055784,19.087534668682054,47.50201278409628,19.061551458369003,Cloudy,Scooter,5.000977676839878,1350.1466515259817,False,1350.0,22.0
ORD-18198,2026-01-13 11:21:20.514454603,47.47128271617392,19.082983461891306,47.4876633975346,19.072519145056727,Clear,Bicycle,2.5791540143242795,986.8731021486419,False,990.0,22.0
ORD-12364,2026-01-13 11:21:22.708709717,47.46802503041703,19.069239955264884,47.477309919132296,19.089177035981002,Cloudy,Car,2.365646426149541,954.8469639224311,False,950.0,19.0
ORD-12496,2026-01-13 11:42:00.370759487,47.465368540642686,19.087190793925068,47.45260523629441,19.027207266971484,Cloudy,E-Bike,6.145960033827779,1521.894005074167,False,1520.0,44.0
ORD-15521,2026-01-13 12:01:23.429633617,47.47111554156696,19.0267142735122,47.51473489152482,19.068566137490386,Cloudy,Scooter,7.514444576839857,1727.1666865259785,False,1730.0,41.0
ORD-12096,2026-01-13 13:03:56.092995882,47.4987367371549,19.051045403905672,47.46501486895107,19.09372710292279,Clear,Car,6.414678568464152,1562.2017852696226,False,1560.0,33.0
ORD-15101,2026-01-13 13:09:04.400235653,47.495166918741674,19.067485852101523,47.47110178635543,19.040203315027465,Rain,E-Bike,4.3823305805924955,1257.3495870888742,False,1760.0,42.0
ORD-13815,2026-01-13 13:13:56.427139759,47.504568684139606,19.050208577484447,47.46909393332467,19.02916854287499,Clear,Bicycle,5.524530847967703,1428.6796271951553,False,1430.0,40.0
ORD-14039,2026-01-13 13:59:37.774646521,47.50352909786262,19.06825370918058,47.454936334134,19.053909990459314,Clear,E-Bike,7.1626704667228385,1674.4005700084258,False,1670.0,50.0
ORD-17675,2026-01-13 14:17:52.950405598,47.4672136744768,19.080586424570484,47.51010588050542,19.074604414121353,Cloudy,Bicycle,6.227687493299801,1534.1531239949702,False,1530.0,46.0
ORD-13739,2026-01-13 14:21:32.376755238,47.46092999139844,19.025150474098744,47.47939702103261,19.0496499492354,Clear,Scooter,3.5856768596610697,1137.8515289491604,False,1140.0,22.0
ORD-16868,2026-01-13 15:08:42.760110855,47.50495387902493,19.072550462354744,47.48349901142225,19.062525867776404,Clear,E-Bike,3.252253812070521,1087.8380718105782,False,1090.0,22.0
ORD-19382,2026-01-13 15:09:28.849172115,47.48334259976698,19.039016986721737,47.45948135731442,19.02491591245271,Clear,Bicycle,3.7142429405263466,1157.136441078952,False,1160.0,30.0
ORD-19007,2026-01-13 15:49:48.688033342,47.473962053038186,19.084423338493437,47.4868244362725,19.07129029053637,Cloudy,E-Bike,2.2590233146595087,938.8534971989263,False,940.0,19.0
ORD-10284,2026-01-13 16:02:56.156954527,47.50173094578846,19.07221024363782,47.50500018382109,19.06542815140674,Cloudy,Car,0.8136080440070048,722.0412066010507,False,720.0,10.0
ORD-12746,2026-01-13 16:07:41.689495325,47.49469884375699,19.069425479394535,47.46419574555729,19.034596944550785,Clear,Bicycle,5.569574789996566,1435.4362184994848,False,1440.0,40.0
ORD-14451,2026-01-13 16:23:41.319521666,47.51035668006752,19.049601406527337,47.493390137547664,19.06256114103309,Clear,E-Bike,2.759858566549579,1013.9787849824369,False,1010.0,20.0
ORD-11595,2026-01-13 16:30:45.962913036,47.45675679467368,19.031697136688003,47.47890306447543,19.02016917210247,Cloudy,Car,3.3937351327353777,1109.0602699103067,False,1110.0,24.0
ORD-14187,2026-01-13 16:58:17.240693569,47.451867807740285,19.027560089277046,47.48715612872354,19.08086817615305,Rain,Bicycle,7.290724574095283,1693.6086861142926,False,2370.0,62.0
ORD-15325,2026-01-13 17:11:08.369794130,47.46942634414201,19.088689904390442,47.47754943146675,19.04850164389902,Rain,Bicycle,4.098528108073525,1214.7792162110288,False,1700.0,38.0
ORD-16230,2026-01-13 17:16:54.198557377,47.49857402403567,19.066994643069943,47.459648691611555,19.03939661484821,Cloudy,Bicycle,6.239438890769757,1535.9158336154637,False,1540.0,46.0
ORD-18897,2026-01-13 17:22:29.115436077,47.486113298405726,19.069492404916044,47.46679709262146,19.086534161518156,Clear,Bicycle,3.250971935768611,1087.6457903652918,False,1090.0,27.0
ORD-11351,2026-01-13 17:45:57.509418488,47.50350173774154,19.056867698226185,47.47715430765322,19.092900928271085,Rain,Scooter,5.1858641469851845,1377.8796220477777,False,1930.0,37.0
ORD-15663,2026-01-13 18:07:05.279908180,47.50104989657766,19.055191235454572,47.5030679188328,19.070490621303662,Rain,Car,1.522273729542621,828.3410594313932,True,1450.0,22.0
ORD-13341,2026-01-13 18:20:11.549759626,47.510520814643904,19.053048971623024,47.48854551642906,19.078897238945252,Clear,Car,4.057472154128896,1208.6208231193345,True,1510.0,24.0
ORD-17367,2026-01-13 19:44:23.527421712,47.474313108747246,19.038019188981966,47.470335742471924,19.052302961079654,Cloudy,Scooter,1.5094564521092642,826.4184678163897,True,1030.0,16.0
ORD-15496,2026-01-13 20:32:14.718167067,47.509668548484235,19.070188284504777,47.48234202434744,19.076212313415294,Cloudy,E-Bike,3.9937165569533355,1199.0574835430002,True,1500.0,26.0
ORD-13593,2026-01-13 20:32:31.355446100,47.477646011817754,19.021152388099317,47.50771593197112,19.054780351349553,Cloudy,Car,5.448118489641849,1417.2177734462773,True,1770.0,30.0
ORD-19009,2026-01-13 21:30:21.555315018,47.51153435994111,19.04721930071709,47.49436652058643,19.058281061145827,Clear,Car,2.706576358365532,1005.9864537548299,False,1010.0,14.0
ORD-16995,2026-01-13 22:22:40.898274183,47.50639423140338,19.05130445016818,47.512811885639074,19.047600032117074,Clear,E-Bike,0.9957132374756186,749.3569856213428,False,750.0,10.0
ORD-16150,2026-01-13 22:31:37.714858294,47.453882363918936,19.037553844693,47.45558069314847,19.052234824655894,Cloudy,Scooter,1.4558126160022387,818.3718924003358,False,820.0,14.0
ORD-15676,2026-01-13 22:37:12.408997297,47.49781376832215,19.048718569787752,47.49599918160299,19.045639771475816,Cloudy,Scooter,0.3990213316776754,659.8531997516513,False,660.0,13.0
ORD-15319,2026-01-13 22:46:46.842064857,47.4824745997268,19.093562944119146,47.48127579904139,19.087130075351023,Rain,E-Bike,0.6518979324171501,697.7846898625726,False,980.0,16.0
ORD-19675,2026-01-13 23:22:48.759464741,47.49712910152512,19.04865138456329,47.50063397425907,19.071970316860195,Clear,Scooter,2.3330245738234594,949.9536860735188,False,950.0,13.0
ORD-11930,2026-01-13 23:26:58.461316109,47.47562084016527,19.074880232973353,47.457308215597514,19.05288818358993,Cloudy,E-Bike,3.409692476524157,1111.4538714786236,False,1110.0,29.0
ORD-11115,2026-01-13 23:53:40.152650833,47.45368410915946,19.049581417519178,47.5040720878375,19.053191584265146,Clear,Bicycle,7.2922885543024725,1693.8432831453708,False,1690.0,47.0
ORD-12865,2026-01-13 23:54:21.232094765,47.474652633943634,19.026184440443366,47.48583371528886,19.080279720029203,Clear,Scooter,5.526497080858088,1428.9745621287134,False,1430.0,27.0
ORD-11506,2026-01-14 00:16:07.578924656,47.48038703316337,19.031744485651583,47.483709557436335,19.038338894671607,Cloudy,Scooter,0.8035507644410577,720.5326146661587,False,720.0,11.0
ORD-17602,2026-01-14 00:30:45.877943039,47.500039876361626,19.048156077960424,47.50449969338898,19.05818604058852,Clear,Scooter,1.1725957310480868,775.889359657213,False,780.0,10.0
ORD-12454,2026-01-14 01:33:04.531379700,47.51302434237753,19.064200751446457,47.45706274784628,19.01864323091083,Clear,E-Bike,9.232808176813414,1984.9212265220121,False,1980.0,65.0
ORD-10838,2026-01-14 02:04:32.856988192,47.4818494431854,19.062458104763138,47.4788520493654,19.04945016451553,Cloudy,E-Bike,1.3426496074171907,801.3974411125786,False,800.0,15.0
ORD-14320,2026-01-14 02:19:22.300865173,47.50422996638774,19.053389241370876,47.47462097400947,19.067659043189916,Cloudy,E-Bike,4.501323944310609,1275.1985916465912,False,1280.0,32.0
ORD-13552,2026-01-14 02:33:24.563893795,47.47053988323369,19.054197541851433,47.514443038825696,19.05246942951432,Clear,E-Bike,6.348594809977637,1552.2892214966455,False,1550.0,39.0
ORD-18374,2026-01-14 02:43:19.687006950,47.510261185756825,19.06159925637853,47.511876166877165,19.048087028606748,Cloudy,Scooter,1.3398058908790929,800.9708836318639,False,800.0,16.0
ORD-15649,2026-01-14 02:48:14.615632057,47.510411278619,19.06373209022733,47.48705302429027,19.08895628621631,Snow,E-Bike,4.179631706225205,1226.944755933781,False,2150.0,46.0
ORD-15817,2026-01-14 02:51:31.417995691,47.48186121534658,19.01672331474981,47.49563600356584,19.073335347842594,Snow,Bicycle,5.877423268604914,1481.613490290737,False,2590.0,61.0
ORD-17576,2026-01-14 02:58:53.143980503,47.50492497477745,19.051662216838558,47.45734391738755,19.047610636459762,Cloudy,E-Bike,6.889383589328653,1633.407538399298,False,1630.0,50.0
ORD-13430,2026-01-14 03:38:54.420843363,47.50351727487416,19.04723827233399,47.472030528344355,19.04061893001253,Snow,E-Bike,4.597214114084606,1289.5821171126909,False,2260.0,59.0
ORD-17159,2026-01-14 03:43:39.145179510,47.50474992449273,19.05726465372069,47.51272596182566,19.05992084811026,Cloudy,Car,1.181774485503595,777.2661728255392,False,780.0,10.0
ORD-10697,2026-01-14 04:53:55.801895380,47.507164604875,19.07225286685784,47.465172814779244,19.06468751596004,Clear,Scooter,6.114877787740541,1517.2316681610812,False,1520.0,31.0
ORD-19369,2026-01-14 05:27:22.768188000,47.51449648068156,19.058752568080273,47.4523452711703,19.02672546252291,Rain,Car,9.513367714046554,2027.005157106983,False,2840.0,52.0
