order_id,shift_hour,courier_vehicle,weather_condition,est_distance_km,final_payout_huf,actual_cost_per_km,cohort_avg_cost_per_km,financial_status,operational_status,Pickup_Lat,Pickup_Lon,Dropoff_Lat,Dropoff_Lon
ORD-16906,2025-11-11 19:00:00.000,E-Bike,Cloudy,2.07,1140.0,550.72,412.45,High Bleed (Audit Required),On Time,47.49687491062007,19.07008897574096,47.51085093668641,19.074905880162
ORD-17947,2026-02-09 22:00:00.000,E-Bike,Cloudy,2.18,930.0,426.61,412.45,Within Margin,On Time,47.4854781301649,19.06676188972877,47.49940526510762,19.058209178988964
ORD-16603,2026-02-24 02:00:00.000,E-Bike,Cloudy,1.6,840.0,525.0,412.45,High Bleed (Audit Required),On Time,47.4843643764716,19.042352294545395,47.47730388556808,19.054954183435868
ORD-17278,2026-02-15 06:00:00.000,E-Bike,Cloudy,6.17,1530.0,247.97,412.45,High Efficiency,On Time,47.50072111025652,19.049315854029345,47.45826736734766,19.04234537397377
ORD-17227,2025-10-20 21:00:00.000,E-Bike,Cloudy,6.11,1520.0,248.77,412.45,High Efficiency,On Time,47.47358192974121,19.017005306668736,47.504647249723305,19.059356219695896
ORD-11434,2025-10-26 06:00:00.000,E-Bike,Cloudy,4.34,1250.0,288.02,412.45,High Efficiency,On Time,47.478430529755215,19.033595240014854,47.495225129886,19.070389224481477
ORD-10683,2026-01-30 00:00:00.000,E-Bike,Cloudy,0.68,700.0,1029.41,412.45,High Bleed (Audit Required),On Time,47.47941852817574,19.086517019633465,47.4835151951386,19.089861400422212
ORD-17577,2026-02-07 07:00:00.000,E-Bike,Cloudy,2.34,950.0,405.98,412.45,Within Margin,On Time,47.49850458923204,19.04624279193628,47.50242507000237,19.069520513641987
ORD-15118,2026-02-15 03:00:00.000,E-Bike,Cloudy,3.29,1090.0,331.31,412.45,High Efficiency,On Time,47.50439746773074,19.062560508670128,47.48496521904445,19.080006464372804
ORD-10251,2025-12-09 16:00:00.000,E-Bike,Cloudy,0.8,720.0,900.0,412.45,High Bleed (Audit Required),On Time,47.51092727117155,19.04726653799833,47.50666710379047,19.052431176639725
ORD-17725,2025-10-26 06:00:00.000,E-Bike,Cloudy,5.95,1490.0,250.42,412.45,High Efficiency,On Time,47.46883216245222,19.033067878469826,47.498717619401454,19.07491812752678
ORD-11400,2025-10-31 05:00:00.000,E-Bike,Cloudy,3.31,1100.0,332.33,412.45,High Efficiency,On Time,47.49500255957771,19.06563127565924,47.48180992193925,19.09327192915944
ORD-11231,2025-11-11 14:00:00.000,E-Bike,Cloudy,4.47,1270.0,284.12,412.45,High Efficiency,On Time,47.47385599310367,19.088059105059905,47.4982086811612,19.05979871094711
ORD-12070,2026-02-14 23:00:00.000,E-Bike,Cloudy,2.52,980.0,388.89,412.45,Within Margin,On Time,47.49592525305653,19.07308649494659,47.49479215054471,19.0473563775092
ORD-12633,2025-10-31 05:00:00.000,E-Bike,Cloudy,5.09,1360.0,267.19,412.45,High Efficiency,On Time,47.46837965455134,19.072742214954943,47.47124498924261,19.020855967283445
ORD-12422,2026-02-14 20:00:00.000,E-Bike,Cloudy,4.87,1660.0,340.86,412.45,High Efficiency,On Time,47.50420793198624,19.05926908591928,47.47360614748676,19.08023254757904
ORD-19609,2026-02-11 10:00:00.000,E-Bike,Cloudy,4.98,1350.0,271.08,412.45,High Efficiency,On Time,47.47644268486588,19.09023819425541,47.4648608837676,19.04223714817332
ORD-10011,2026-03-25 13:00:00.000,E-Bike,Cloudy,3.63,1140.0,314.05,412.45,High Efficiency,On Time,47.47339072481186,19.08224631487908,47.49658815613534,19.067996601110192
ORD-14106,2026-03-24 17:00:00.000,E-Bike,Cloudy,5.99,1500.0,250.42,412.45,High Efficiency,On Time,47.47451743198387,19.07815255466388,47.47598187871697,19.016902661732903
ORD-10100,2025-10-06 16:00:00.000,E-Bike,Cloudy,5.15,1370.0,266.02,412.45,High Efficiency,On Time,47.48254532693878,19.041569991355807,47.45027139973606,19.01917644859016
ORD-11775,2025-11-27 02:00:00.000,E-Bike,Cloudy,4.91,1340.0,272.91,412.45,High Efficiency,On Time,47.49995064363891,19.045511962496985,47.487478854666215,19.09232420565337
ORD-17279,2026-01-18 16:00:00.000,E-Bike,Cloudy,1.0,750.0,750.0,412.45,High Bleed (Audit Required),On Time,47.503519642809565,19.061224524423885,47.500105965293045,19.070101065045503
ORD-18390,2026-01-18 16:00:00.000,E-Bike,Cloudy,1.67,850.0,508.98,412.45,Within Margin,On Time,47.514445046124536,19.061338494297885,47.50541057994185,19.072047654900675
ORD-11067,2025-10-20 23:00:00.000,E-Bike,Cloudy,2.84,1030.0,362.68,412.45,Within Margin,On Time,47.51230716247111,19.050198774593785,47.49344269790067,19.05842691308173
ORD-11186,2026-02-02 12:00:00.000,E-Bike,Cloudy,4.27,1240.0,290.4,412.45,High Efficiency,On Time,47.50551169500953,19.06082405170192,47.47693963478851,19.071797230760417
ORD-18980,2026-02-14 15:00:00.000,E-Bike,Cloudy,4.95,1340.0,270.71,412.45,High Efficiency,On Time,47.473711326990845,19.043981109058148,47.47481353002714,19.094613828121364
ORD-14576,2025-12-14 08:00:00.000,E-Bike,Cloudy,6.42,1560.0,242.99,412.45,High Efficiency,On Time,47.463941763742895,19.040247346468668,47.50683267001951,19.05740094242286
ORD-15822,2026-02-06 06:00:00.000,E-Bike,Cloudy,3.45,1120.0,324.64,412.45,High Efficiency,On Time,47.45816724473166,19.04239535615268,47.47739850485119,19.06322127949698
ORD-17368,2025-11-04 05:00:00.000,E-Bike,Cloudy,2.44,970.0,397.54,412.45,Within Margin,On Time,47.48803230581215,19.06132988360275,47.47534171326723,19.0778699717616
ORD-15240,2026-03-27 04:00:00.000,E-Bike,Cloudy,1.22,780.0,639.34,412.45,High Bleed (Audit Required),On Time,47.48072377248439,19.01974481067621,47.472830803462855,19.015281904500043
ORD-16489,2026-02-07 08:00:00.000,E-Bike,Cloudy,9.26,1990.0,214.9,412.45,High Efficiency,On Time,47.51195287178496,19.0556390309348,47.45167930583164,19.023587553992147
ORD-11649,2026-02-06 06:00:00.000,E-Bike,Cloudy,1.8,870.0,483.33,412.45,Within Margin,On Time,47.47286462192225,19.02049789958395,47.47885356196974,19.03670031774038
ORD-18733,2025-12-22 04:00:00.000,E-Bike,Cloudy,5.95,1490.0,250.42,412.45,High Efficiency,On Time,47.470514024964544,19.05427173658405,47.51167328788213,19.05590077248369
ORD-14668,2026-01-30 10:00:00.000,E-Bike,Cloudy,3.88,1180.0,304.12,412.45,High Efficiency,On Time,47.482578798789085,19.06849611661763,47.5065370150143,19.05058896581906
ORD-12391,2025-10-31 04:00:00.000,E-Bike,Cloudy,2.99,1050.0,351.17,412.45,Within Margin,On Time,47.45840705340489,19.050822091440565,47.47457889521907,19.0698975506865
ORD-11966,2025-11-03 09:00:00.000,E-Bike,Cloudy,6.74,1610.0,238.87,412.45,High Efficiency,On Time,47.45141210155563,19.045088481078853,47.48573211239363,19.091749186144924
ORD-13223,2025-10-04 11:00:00.000,E-Bike,Cloudy,5.6,1440.0,257.14,412.45,High Efficiency,On Time,47.47518595396648,19.03492642509292,47.512488504268006,19.050420420644173
ORD-12493,2025-12-09 23:00:00.000,E-Bike,Cloudy,7.11,1670.0,234.88,412.45,High Efficiency,On Time,47.500206572256765,19.064594895069074,47.46251533040434,19.017832959789303
ORD-15416,2025-12-03 23:00:00.000,E-Bike,Cloudy,3.83,1170.0,305.48,412.45,High Efficiency,On Time,47.50319300668509,19.071235719569238,47.4778904070544,19.0828166736274
ORD-19483,2026-02-23 13:00:00.000,E-Bike,Cloudy,3.51,1130.0,321.94,412.45,High Efficiency,On Time,47.454973449020585,19.05466044834196,47.47569375529836,19.07336779089277
ORD-14101,2025-12-17 04:00:00.000,E-Bike,Cloudy,0.76,710.0,934.21,412.45,High Bleed (Audit Required),On Time,47.46801852811738,19.07073922234143,47.47044862252254,19.07767748943537
ORD-17184,2025-11-11 06:00:00.000,E-Bike,Cloudy,1.64,850.0,518.29,412.45,High Bleed (Audit Required),On Time,47.50447906843524,19.04628543817784,47.508167171605535,19.06216763655226
ORD-15344,2026-03-23 21:00:00.000,E-Bike,Cloudy,0.7,710.0,1014.29,412.45,High Bleed (Audit Required),On Time,47.48997906530382,19.069988617262464,47.49405098983624,19.06606548444474
ORD-14453,2026-02-23 13:00:00.000,E-Bike,Cloudy,5.34,1400.0,262.17,412.45,High Efficiency,On Time,47.45257772418616,19.054842603197784,47.48890026950967,19.06460589177324
ORD-13333,2025-11-05 06:00:00.000,E-Bike,Cloudy,4.79,1320.0,275.57,412.45,High Efficiency,On Time,47.46043255861524,19.036903392422527,47.476448490983,19.079808905327305
ORD-17918,2025-10-21 14:00:00.000,E-Bike,Cloudy,9.24,1990.0,215.37,412.45,High Efficiency,On Time,47.51444655204481,19.071444792045856,47.45834952492436,19.02613975943672
ORD-16783,2025-11-27 04:00:00.000,E-Bike,Cloudy,1.72,860.0,500.0,412.45,Within Margin,On Time,47.50545101866402,19.051674804505723,47.50013135087863,19.06743062661711
ORD-16442,2026-02-08 20:00:00.000,E-Bike,Cloudy,3.35,1380.0,411.94,412.45,Within Margin,On Time,47.50888883498182,19.07368200279809,47.49324570183658,19.048380718053867
ORD-15275,2025-11-11 04:00:00.000,E-Bike,Cloudy,6.59,1590.0,241.27,412.45,High Efficiency,On Time,47.50744549855786,19.05908937703433,47.46744519989341,19.026828498280533
ORD-14762,2026-02-14 13:00:00.000,E-Bike,Cloudy,1.9,890.0,468.42,412.45,Within Margin,On Time,47.49337124789988,19.05110524986108,47.50446109043552,19.061567380747974
ORD-18131,2026-01-19 03:00:00.000,E-Bike,Cloudy,2.79,1020.0,365.59,412.45,Within Margin,On Time,47.5146852590453,19.06057643789746,47.49601499832842,19.05340467461148
ORD-18713,2025-12-17 05:00:00.000,E-Bike,Cloudy,9.88,2080.0,210.53,412.45,High Efficiency,On Time,47.45217195782448,19.015847315890152,47.51421169555681,19.05821423913517
ORD-14165,2025-12-10 08:00:00.000,E-Bike,Cloudy,1.84,880.0,478.26,412.45,Within Margin,On Time,47.496786585756944,19.057684688824786,47.50929077490656,19.06097909715296
ORD-15586,2025-12-17 06:00:00.000,E-Bike,Cloudy,0.71,710.0,1000.0,412.45,High Bleed (Audit Required),On Time,47.49826384172863,19.06969280773848,47.49338626455624,19.068929796664357
ORD-12334,2025-10-21 17:00:00.000,E-Bike,Cloudy,6.44,1570.0,243.79,412.45,High Efficiency,On Time,47.50683959792296,19.05079014113712,47.4625228783013,19.0439254488813
ORD-17979,2026-02-06 08:00:00.000,E-Bike,Cloudy,2.05,910.0,443.9,412.45,Within Margin,On Time,47.46108154171193,19.0547200037612,47.4729253875608,19.04312741546823
ORD-12409,2025-12-22 04:00:00.000,E-Bike,Cloudy,3.25,1090.0,335.38,412.45,High Efficiency,On Time,47.460572593079554,19.042374726067184,47.475801945481216,19.06687557334307
ORD-17469,2025-11-30 11:00:00.000,E-Bike,Cloudy,2.16,920.0,425.93,412.45,Within Margin,On Time,47.5073314329776,19.04873914127965,47.51122934744931,19.07010815966432
ORD-12491,2025-11-06 18:00:00.000,E-Bike,Cloudy,0.39,820.0,2102.56,412.45,High Bleed (Audit Required),On Time,47.50989210074894,19.05210842233135,47.511688525800665,19.05504412330245
ORD-11492,2025-11-11 03:00:00.000,E-Bike,Cloudy,9.14,1970.0,215.54,412.45,High Efficiency,On Time,47.51255396213168,19.072390807281906,47.45053687477965,19.054111692638
ORD-12011,2025-10-12 08:00:00.000,E-Bike,Cloudy,2.69,1000.0,371.75,412.45,Within Margin,On Time,47.49812050820344,19.060500569681118,47.48100845257864,19.04967770025383
ORD-14556,2026-01-29 00:00:00.000,E-Bike,Cloudy,1.26,790.0,626.98,412.45,High Bleed (Audit Required),On Time,47.49971629942282,19.05484095951653,47.50833420189662,19.05312274429976
ORD-14611,2025-10-12 07:00:00.000,E-Bike,Cloudy,6.91,1640.0,237.34,412.45,High Efficiency,On Time,47.46295733019044,19.03268198069102,47.50811688328219,19.05583296728904
ORD-12394,2026-03-11 02:00:00.000,E-Bike,Cloudy,3.43,1110.0,323.62,412.45,High Efficiency,On Time,47.46734491539447,19.052779830453886,47.46558006576454,19.0878016138337
ORD-14448,2025-11-30 11:00:00.000,E-Bike,Cloudy,5.17,1380.0,266.92,412.45,High Efficiency,On Time,47.46714409944443,19.087821148450324,47.49923898602665,19.064372562765225
ORD-10428,2025-12-03 12:00:00.000,E-Bike,Cloudy,1.37,810.0,591.24,412.45,High Bleed (Audit Required),On Time,47.49341747530459,19.068247491621403,47.49856452993373,19.056498865324528
ORD-16483,2025-10-02 19:00:00.000,E-Bike,Cloudy,2.5,1220.0,488.0,412.45,Within Margin,On Time,47.51163359478678,19.06075921416724,47.49780209839574,19.045373190305344
ORD-14058,2026-03-11 01:00:00.000,E-Bike,Cloudy,4.28,1240.0,289.72,412.45,High Efficiency,On Time,47.512363009632125,19.062157418803952,47.48880760683933,19.088663738173608
ORD-17626,2026-03-11 00:00:00.000,E-Bike,Cloudy,2.51,980.0,390.44,412.45,Within Margin,On Time,47.47624054223228,19.08375167741952,47.48754010673606,19.064273486987396
ORD-17699,2025-11-20 04:00:00.000,E-Bike,Cloudy,3.43,1110.0,323.62,412.45,High Efficiency,On Time,47.47552537440284,19.046835749943703,47.47322378637049,19.081804014320436
ORD-15239,2025-12-06 15:00:00.000,E-Bike,Cloudy,1.86,880.0,473.12,412.45,Within Margin,On Time,47.50220008148311,19.05681425549365,47.50840938704017,19.073493301026584
ORD-12509,2026-03-11 15:00:00.000,E-Bike,Cloudy,3.55,1130.0,318.31,412.45,High Efficiency,On Time,47.47904211244985,19.05271560245343,47.5032373889621,19.058684411529956
ORD-12593,2026-01-03 03:00:00.000,E-Bike,Cloudy,1.23,780.0,634.15,412.45,High Bleed (Audit Required),On Time,47.49884646386507,19.05109880692725,47.49902380008572,19.06370883248553
ORD-18028,2026-01-03 22:00:00.000,E-Bike,Cloudy,4.97,1350.0,271.63,412.45,High Efficiency,On Time,47.47555885063715,19.027803827141167,47.49956073973832,19.06426084777941
ORD-11277,2026-03-28 14:00:00.000,E-Bike,Cloudy,2.16,920.0,425.93,412.45,Within Margin,On Time,47.48627308938511,19.063453529310934,47.47132755638162,19.06474061684501
ORD-16664,2026-03-11 17:00:00.000,E-Bike,Cloudy,5.82,1470.0,252.58,412.45,High Efficiency,On Time,47.51288142882876,19.067538243333026,47.473647287228175,19.0811365233546
ORD-16633,2026-01-03 23:00:00.000,E-Bike,Cloudy,4.43,1260.0,284.42,412.45,High Efficiency,On Time,47.499123043023424,19.066703410204337,47.47507313367175,19.09484761481068
ORD-16537,2026-03-10 18:00:00.000,E-Bike,Cloudy,9.1,2460.0,270.33,412.45,High Efficiency,On Time,47.50959040539428,19.059561838990373,47.45175011890841,19.02266462710056
ORD-15267,2025-12-24 23:00:00.000,E-Bike,Cloudy,6.0,1500.0,250.0,412.45,High Efficiency,On Time,47.46518676710503,19.075765548259152,47.503760397513375,19.05315505599166
ORD-17954,2026-03-11 18:00:00.000,E-Bike,Cloudy,2.84,1280.0,450.7,412.45,Within Margin,On Time,47.46511061078734,19.01830805281905,47.45572375402148,19.043821773218315
ORD-11929,2025-10-12 17:00:00.000,E-Bike,Cloudy,1.66,850.0,512.05,412.45,Within Margin,On Time,47.50358202758171,19.051306156488412,47.49351774172073,19.05949661655094
ORD-18961,2026-01-03 00:00:00.000,E-Bike,Cloudy,4.69,1300.0,277.19,412.45,High Efficiency,On Time,47.51207075846538,19.0593025713406,47.48152134385399,19.043128150599777
ORD-15057,2025-11-20 02:00:00.000,E-Bike,Cloudy,6.53,1580.0,241.96,412.45,High Efficiency,On Time,47.4687672159976,19.09244587812608,47.502190418226455,19.04746000443729
ORD-10616,2025-10-12 01:00:00.000,E-Bike,Cloudy,5.97,1500.0,251.26,412.45,High Efficiency,On Time,47.46666514531237,19.047644745464748,47.5079495916249,19.04959960535894
ORD-18694,2026-01-02 22:00:00.000,E-Bike,Cloudy,3.97,1200.0,302.27,412.45,High Efficiency,On Time,47.51428843964781,19.056185747396725,47.48851434624344,19.07027659231969
ORD-16437,2025-10-21 18:00:00.000,E-Bike,Cloudy,3.08,1330.0,431.82,412.45,Within Margin,On Time,47.48424318259112,19.06341156746249,47.46920777561729,19.08570123673299
ORD-14260,2025-10-21 20:00:00.000,E-Bike,Cloudy,3.07,1330.0,433.22,412.45,Within Margin,On Time,47.49532166138166,19.06276694005273,47.48138200938071,19.086528257716157
ORD-14993,2026-01-26 08:00:00.000,E-Bike,Cloudy,1.66,850.0,512.05,412.45,Within Margin,On Time,47.50295106017258,19.046551666700235,47.49687383521256,19.06097442604824
ORD-18674,2025-10-11 20:00:00.000,E-Bike,Cloudy,7.56,2170.0,287.04,412.45,High Efficiency,Critical SLA Breach,47.513214150839694,19.069821664353807,47.47390372112552,19.018778711162792
ORD-18591,2025-10-02 17:00:00.000,E-Bike,Cloudy,6.77,1620.0,239.29,412.45,High Efficiency,On Time,47.502852024051904,19.05839091723704,47.45998549250328,19.030352390389734
ORD-11848,2026-03-10 12:00:00.000,E-Bike,Cloudy,2.67,1000.0,374.53,412.45,Within Margin,On Time,47.493269138602095,19.05329032022187,47.5111495127572,19.060210632801567
ORD-12008,2025-10-12 19:00:00.000,E-Bike,Cloudy,4.42,1580.0,357.47,412.45,Within Margin,On Time,47.49571237585861,19.05172118929981,47.479388287905095,19.09000204714055
ORD-14455,2025-10-11 18:00:00.000,E-Bike,Cloudy,0.76,890.0,1171.05,412.45,High Bleed (Audit Required),On Time,47.50886952023848,19.07367749216782,47.51223911885553,19.06763624558408
ORD-18454,2026-03-21 01:00:00.000,E-Bike,Cloudy,7.1,1660.0,233.8,412.45,High Efficiency,On Time,47.45267935108636,19.02431069438612,47.48115298305208,19.08346486304324
ORD-15176,2026-03-10 05:00:00.000,E-Bike,Cloudy,6.57,1590.0,242.01,412.45,High Efficiency,On Time,47.51280129355055,19.058927818402736,47.46813652655543,19.04621223025132
ORD-18642,2025-11-19 20:00:00.000,E-Bike,Cloudy,7.18,2100.0,292.48,412.45,High Efficiency,On Time,47.49950934383666,19.051613727494065,47.45602263443927,19.016176212561447
ORD-15125,2026-01-19 11:00:00.000,E-Bike,Cloudy,5.44,1420.0,261.03,412.45,High Efficiency,On Time,47.51329903420929,19.074038734228168,47.47921561595674,19.050495613000933
ORD-12963,2026-03-27 02:00:00.000,E-Bike,Cloudy,4.53,1280.0,282.56,412.45,High Efficiency,On Time,47.495703967376286,19.06978182634561,47.48311180786831,19.02730687392496
ORD-15878,2025-12-21 02:00:00.000,E-Bike,Cloudy,5.65,1450.0,256.64,412.45,High Efficiency,On Time,47.51201730319636,19.063266746405457,47.478637786119656,19.09343284701044
ORD-18199,2025-10-12 22:00:00.000,E-Bike,Cloudy,8.61,1890.0,219.51,412.45,High Efficiency,On Time,47.50611738700795,19.062445015926446,47.45444411345467,19.01860979956436
ORD-16185,2026-02-23 06:00:00.000,E-Bike,Cloudy,3.9,1180.0,302.56,412.45,High Efficiency,On Time,47.48478272530157,19.06762667776113,47.50774056829175,19.046736430587544
ORD-11563,2025-11-19 17:00:00.000,E-Bike,Cloudy,0.98,750.0,765.31,412.45,High Bleed (Audit Required),On Time,47.505745642202726,19.072367304129227,47.51250099124925,19.072830831992555
ORD-15728,2025-10-31 04:00:00.000,E-Bike,Cloudy,1.77,870.0,491.53,412.45,Within Margin,On Time,47.50201423056939,19.067565133136007,47.5140013032584,19.07123072712577
ORD-17455,2026-03-30 19:00:00.000,E-Bike,Cloudy,4.8,1650.0,343.75,412.45,High Efficiency,On Time,47.47892746241909,19.06199537793368,47.46638066318415,19.016553316298623
ORD-10196,2026-02-09 09:00:00.000,E-Bike,Cloudy,3.01,1050.0,348.84,412.45,High Efficiency,On Time,47.48048108050957,19.068391299570685,47.46929526022322,19.09435609596001
ORD-15405,2026-03-12 02:00:00.000,E-Bike,Cloudy,3.14,1070.0,340.76,412.45,High Efficiency,On Time,47.49443467884083,19.06919452967401,47.51297611418048,19.05245182537607
ORD-17202,2026-01-02 19:00:00.000,E-Bike,Cloudy,6.81,2030.0,298.09,412.45,High Efficiency,On Time,47.50919598673153,19.06559067645944,47.46796190230555,19.0318104185285
ORD-17449,2025-10-22 01:00:00.000,E-Bike,Cloudy,0.64,700.0,1093.75,412.45,High Bleed (Audit Required),On Time,47.50013975283539,19.07013921699356,47.50059348507545,19.063657084547607
ORD-13675,2025-11-20 20:00:00.000,E-Bike,Cloudy,0.48,840.0,1750.0,412.45,High Bleed (Audit Required),On Time,47.48233371373125,19.091502863937123,47.48207520377155,19.08664218098317
ORD-13321,2025-10-13 00:00:00.000,E-Bike,Cloudy,4.67,1300.0,278.37,412.45,High Efficiency,On Time,47.50582250072387,19.057812994952005,47.480897472889225,19.0882118671006
ORD-13459,2026-01-26 09:00:00.000,E-Bike,Cloudy,9.24,1990.0,215.37,412.45,High Efficiency,Critical SLA Breach,47.51314061734698,19.06660815708353,47.454410216015766,19.02918159839008
ORD-12907,2025-11-10 22:00:00.000,E-Bike,Cloudy,0.83,720.0,867.47,412.45,High Bleed (Audit Required),On Time,47.46770104177634,19.03064221108138,47.47237480356947,19.03557604639471
ORD-14017,2026-03-12 02:00:00.000,E-Bike,Cloudy,8.52,1880.0,220.66,412.45,High Efficiency,Critical SLA Breach,47.50650529443991,19.04693455344213,47.45042121853635,19.020224800381907
ORD-10188,2026-01-04 20:00:00.000,E-Bike,Cloudy,5.24,1730.0,330.15,412.45,High Efficiency,On Time,47.50326752946828,19.06208333310072,47.46775550813975,19.051527382506325
ORD-12766,2026-01-04 20:00:00.000,E-Bike,Cloudy,4.13,1520.0,368.04,412.45,Within Margin,On Time,47.4723541580877,19.07305876273856,47.50067559038546,19.067770097118107
ORD-10793,2026-01-19 16:00:00.000,E-Bike,Cloudy,1.0,750.0,750.0,412.45,High Bleed (Audit Required),On Time,47.50441567317077,19.045366875370707,47.51017900924046,19.05094195042724
ORD-10327,2026-01-19 17:00:00.000,E-Bike,Cloudy,4.01,1200.0,299.25,412.45,High Efficiency,On Time,47.50642829977181,19.059789520235206,47.4793270952166,19.051005566744397
ORD-10020,2026-01-19 17:00:00.000,E-Bike,Cloudy,1.43,810.0,566.43,412.45,High Bleed (Audit Required),On Time,47.510691102493126,19.07272767179314,47.509710588227456,19.0581725072809
ORD-13295,2025-10-13 01:00:00.000,E-Bike,Cloudy,2.88,1030.0,357.64,412.45,Within Margin,On Time,47.49642735161844,19.0714126609726,47.47922643878852,19.086213055917906
ORD-18969,2025-10-13 01:00:00.000,E-Bike,Cloudy,4.18,1230.0,294.26,412.45,High Efficiency,On Time,47.50880384056431,19.06643365601882,47.48227989544854,19.049483637238257
ORD-11082,2025-12-15 13:00:00.000,E-Bike,Cloudy,0.87,730.0,839.08,412.45,High Bleed (Audit Required),On Time,47.51463207394739,19.056157924160168,47.51295031730686,19.04762205657679
ORD-14923,2026-03-09 10:00:00.000,E-Bike,Cloudy,1.77,860.0,485.88,412.45,Within Margin,On Time,47.46536089947586,19.06641989114845,47.47396773698578,19.053591240313235
ORD-19439,2026-02-07 10:00:00.000,E-Bike,Cloudy,5.63,1440.0,255.77,412.45,High Efficiency,Critical SLA Breach,47.47302887364443,19.018124405468853,47.49938572152672,19.0605737981729
ORD-17422,2025-12-10 15:00:00.000,E-Bike,Cloudy,0.45,670.0,1488.89,412.45,High Bleed (Audit Required),On Time,47.49863219119452,19.063983432410577,47.49760810306135,19.05966328969311
ORD-14839,2025-11-19 14:00:00.000,E-Bike,Cloudy,5.2,1380.0,265.38,412.45,High Efficiency,On Time,47.49523931587635,19.053730317847457,47.47014729975938,19.015639302215646
ORD-16662,2025-12-02 18:00:00.000,E-Bike,Cloudy,4.62,1620.0,350.65,412.45,Within Margin,On Time,47.4658506350218,19.026850781336652,47.46818188793966,19.074049863246096
ORD-18813,2025-12-02 16:00:00.000,E-Bike,Cloudy,4.93,1340.0,271.81,412.45,High Efficiency,On Time,47.50867995282815,19.04612329482297,47.48057152195802,19.017601078863148
ORD-18471,2025-11-21 00:00:00.000,E-Bike,Cloudy,2.81,1020.0,362.99,412.45,Within Margin,On Time,47.46815758222158,19.03189843725381,47.45377024809112,19.05121783519024
ORD-10241,2026-03-22 15:00:00.000,E-Bike,Cloudy,6.66,1600.0,240.24,412.45,High Efficiency,On Time,47.49541514331208,19.06937688131173,47.45815329415683,19.029222602408684
ORD-10897,2026-03-12 05:00:00.000,E-Bike,Cloudy,1.68,850.0,505.95,412.45,Within Margin,On Time,47.50444666216115,19.050475512695375,47.49537134175959,19.06124978647496
ORD-13556,2025-11-19 12:00:00.000,E-Bike,Cloudy,3.53,1130.0,320.11,412.45,High Efficiency,On Time,47.49961643508056,19.073507391220467,47.47882682198225,19.09252553499139
ORD-11208,2025-11-19 12:00:00.000,E-Bike,Cloudy,2.47,970.0,392.71,412.45,Within Margin,On Time,47.51240403942872,19.062033909907388,47.49578961194279,19.05600568001373
ORD-11190,2025-10-13 04:00:00.000,E-Bike,Cloudy,5.03,1350.0,268.39,412.45,High Efficiency,On Time,47.47147092238915,19.083111747783505,47.49525956061496,19.045600914022724
ORD-17138,2026-01-30 02:00:00.000,E-Bike,Cloudy,5.67,1450.0,255.73,412.45,High Efficiency,On Time,47.46294033612685,19.032932188242235,47.46535379760238,19.090794357489813
ORD-17243,2026-01-05 06:00:00.000,E-Bike,Cloudy,6.52,1580.0,242.33,412.45,High Efficiency,On Time,47.50736426571946,19.0749825722936,47.46629746009816,19.047428595536807
ORD-14469,2026-03-09 04:00:00.000,E-Bike,Cloudy,2.74,1010.0,368.61,412.45,Within Margin,On Time,47.4996800576218,19.06860902692367,47.483280416305625,19.082613810956506
ORD-12074,2026-03-09 04:00:00.000,E-Bike,Cloudy,4.48,1270.0,283.48,412.45,High Efficiency,On Time,47.504869515273576,19.06124570144785,47.48002998009132,19.033816177036982
ORD-11368,2025-11-02 12:00:00.000,E-Bike,Cloudy,2.35,950.0,404.26,412.45,Within Margin,On Time,47.49538737811871,19.05019161063358,47.48528925195187,19.06905157713456
ORD-10457,2025-12-24 19:00:00.000,E-Bike,Cloudy,5.1,1710.0,335.29,412.45,High Efficiency,On Time,47.50435551222776,19.06559674791917,47.46920182868261,19.069576768858376
ORD-18495,2026-03-27 00:00:00.000,E-Bike,Cloudy,1.8,870.0,483.33,412.45,Within Margin,On Time,47.468862188733205,19.021975983501346,47.458617762944165,19.032476710053785
ORD-19020,2025-11-19 07:00:00.000,E-Bike,Cloudy,5.81,1470.0,253.01,412.45,High Efficiency,On Time,47.4948508261318,19.065659925886504,47.45626123068481,19.049028445499875
ORD-12574,2025-11-10 21:00:00.000,E-Bike,Cloudy,5.29,1390.0,262.76,412.45,High Efficiency,On Time,47.47278091289864,19.087243397927768,47.498661123572944,19.04892277601008
ORD-16003,2026-01-19 23:00:00.000,E-Bike,Cloudy,2.94,1040.0,353.74,412.45,Within Margin,On Time,47.50582854046575,19.04530100346785,47.49880563635958,19.07356715585957
ORD-12254,2026-03-09 02:00:00.000,E-Bike,Cloudy,5.65,1450.0,256.64,412.45,High Efficiency,On Time,47.47140920678868,19.052208949375665,47.50925960975379,19.0666919120066
ORD-15031,2026-01-05 09:00:00.000,E-Bike,Cloudy,5.92,1490.0,251.69,412.45,High Efficiency,On Time,47.462524887599,19.03122197495292,47.473739689037295,19.08944233674478
ORD-18636,2026-02-22 20:00:00.000,E-Bike,Cloudy,4.03,1500.0,372.21,412.45,Within Margin,On Time,47.47174724882774,19.08129446851301,47.475375837921646,19.040439736173678
ORD-11472,2026-03-09 00:00:00.000,E-Bike,Cloudy,6.7,1610.0,240.3,412.45,High Efficiency,On Time,47.466360487467895,19.01568901309472,47.47857983519526,19.08188148265664
